Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
Mile End,"97A Hoyt St., New York, 11217, United States",11217,New York,25.0,25.0,USD,Deli,-73.98702,40.687473,-6644,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mile-end,https://www.mileenddeli.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
Mexicosina,"503 Jackson Ave., New York, 10455, United States",10455,New York,30.0,30.0,USD,"Mexican, Regional Cuisine",-73.9096505,40.8118377,-490,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mexicosina,https://www.mexicosina.com/,Bib Gourmand,30.0,NY,New York,Northeast,Mexican
Memories of Shanghai,"68-60 Austin St., New York, 11375, United States",11375,New York,30.0,30.0,USD,"Chinese, Dumplings",-73.851099,40.7224039,-2100,https://guide.michelin.com/en/new-york-state/new-york/restaurant/memories-of-shanghai,,Bib Gourmand,30.0,NY,New York,Northeast,Chinese
Mar's,"34-21 34th Ave., New York, 11106, United States",11106,New York,30.0,50.0,USD,Seafood,-73.9241195,40.7582783,-1447,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mar-s,https://www.lifeatmars.com/,Bib Gourmand,40.0,NY,New York,Northeast,Seafood
Maria Restaurant,"11 Huguenot St., New Rochelle, 10801, United States",10801,New Rochelle,22.0,45.0,USD,"Italian, Italian-American",-73.7736953,40.914265,1272,https://guide.michelin.com/en/new-york-state/new-rochelle/restaurant/maria-restaurant,https://www.marianewrochelle.com/,Bib Gourmand,33.5,NY,New York,Northeast,Italian
Mao Mao,"1000 Broadway, New York, 11221, United States",11221,New York,50.0,50.0,USD,Thai,-73.9334871,40.6958409,-4636,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mao-mao,http://maomaobrooklyn.com/,Bib Gourmand,50.0,NY,New York,Northeast,Thai
MáLà Project,"122 First Ave., New York, 10009, United States",10009,New York,50.0,50.0,USD,"Chinese, Sichuan",-73.9854205,40.7272262,-8021,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mala-project,https://www.malaproject.nyc/,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
Maison Yaki,"626 Vanderbilt Ave., New York, 11238, United States",11238,New York,50.0,55.0,USD,"Asian, French",-73.9690945,40.6774477,-1443,https://guide.michelin.com/en/new-york-state/new-york/restaurant/maison-yaki,http://www.maisonyaki.com/,Bib Gourmand,52.5,NY,New York,Northeast,Asian
Luzzo's,"211-13 First Ave., New York, 10003, United States",10003,New York,50.0,50.0,USD,Pizza,-73.98349,40.7305,-6708,https://guide.michelin.com/en/new-york-state/new-york/restaurant/luzzo-s,http://www.luzzosgroup.com/,Bib Gourmand,50.0,NY,New York,Northeast,Pizza
Llama Inn,"50 Withers St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Peruvian, Latin American",-73.9503574,40.716683,-2103,https://guide.michelin.com/en/new-york-state/new-york/restaurant/llama-inn,http://n/a,Bib Gourmand,50.0,NY,New York,Northeast,Peruvian
Little Alley,"550 Third Ave., New York, 10016, United States",10016,New York,30.0,74.0,USD,"Chinese, Shanghainese",-73.977005,40.747356,-3328,https://guide.michelin.com/en/new-york-state/new-york/restaurant/little-alley,https://www.littlealley.nyc/,Bib Gourmand,52.0,NY,New York,Northeast,Chinese
Legend of Taste,"2002 Utopia Pkwy., New York, 11357, United States",11357,New York,40.0,40.0,USD,"Chinese, Sichuan",-73.79398,40.779633,-3593,https://guide.michelin.com/en/new-york-state/new-york/restaurant/legend-of-taste,http://www.legendoftasteny.com/,Bib Gourmand,40.0,NY,New York,Northeast,Chinese
La Morada,"308 Willis Ave., New York, 10454, United States",10454,New York,25.0,25.0,USD,"Mexican, Regional Cuisine",-73.921715,40.81067,1191,https://guide.michelin.com/en/new-york-state/new-york/restaurant/la-morada,https://www.lamoradanyc.com/,Bib Gourmand,25.0,NY,New York,Northeast,Mexican
La Cueva Fonda,"961 Leggett Ave., New York, 10455, United States",10455,New York,25.0,40.0,USD,"Mexican, Regional Cuisine",-73.9003727,40.8151979,-4644,https://guide.michelin.com/en/new-york-state/new-york/restaurant/la-cueva-fonda,https://www.lacuevafondabx.com/,Bib Gourmand,32.5,NY,New York,Northeast,Mexican
Kung Fu Little Steamed Buns Ramen,"811 Eighth Ave., New York, 10019, United States",10019,New York,25.0,25.0,USD,"Chinese, Dumplings",-73.9867528,40.7615485,-1026,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kung-fu-little-steamed-buns-ramen,https://www.kfdelicacy.com/,Bib Gourmand,25.0,NY,New York,Northeast,Chinese
Kubeh,"464 Sixth Ave., New York, 10011, United States",10011,New York,50.0,50.0,USD,Middle Eastern,-73.998116,40.73553,-5490,https://guide.michelin.com/en/new-york-state/new-york/restaurant/kubeh,https://www.eatkubeh.com/,Bib Gourmand,50.0,NY,New York,Northeast,Middle Eastern
Klein's,"97 Wythe Ave., New York, 11249, United States",11249,New York,44.0,44.0,USD,"Contemporary, Californian",-73.9587875,40.7208512,-5647,https://guide.michelin.com/en/new-york-state/new-york/restaurant/klein-s,https://www.thehoxton.com/,Bib Gourmand,44.0,NY,New York,Northeast,Contemporary
Khe-Yo,"157 Duane St., New York, 10013, United States",10013,New York,40.0,60.0,USD,Lao,-74.00879,40.716835,-464,https://guide.michelin.com/en/new-york-state/new-york/restaurant/khe-yo,https://www.kheyo.com/,Bib Gourmand,50.0,NY,New York,Northeast,Lao
Katz's,"205 E. Houston St., New York, 10002, United States",10002,New York,25.0,25.0,USD,Deli,-73.98743,40.72235,-1288,https://guide.michelin.com/en/new-york-state/new-york/restaurant/katz-s,https://www.katzsdelicatessen.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
Jin Ramen,"3183 Broadway, New York, 10027, United States",10027,New York,25.0,35.0,USD,"Japanese, Noodles",-73.9586245,40.8155761,-1775,https://guide.michelin.com/en/new-york-state/new-york/restaurant/jin-ramen,https://www.jinramen.com/,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
J.G. Melon,"1291 Third Ave., New York, 10021, United States",10021,New York,25.0,25.0,USD,American,-73.95929,40.77117,-117,https://guide.michelin.com/en/new-york-state/new-york/restaurant/j-g-melon,https://www.jgmelon-nyc.com/,Bib Gourmand,25.0,NY,New York,Northeast,American
Hupo,"1007 50th Ave., New York, 11101, United States",11101,New York,65.0,65.0,USD,"Chinese, Sichuan",-73.9533994,40.7426369,-5259,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hupo,http://www.hupo.nyc/,Bib Gourmand,65.0,NY,New York,Northeast,Chinese
Hunan Bistro,"96 Third Ave., New York, 10003, United States",10003,New York,50.0,50.0,USD,"Chinese, Hunanese",-73.98802,40.7323,-9031,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hunan-bistro,https://www.hunanbistrony.com/,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
Hometown Bar-B-Que,"454 Van Brunt St., New York, 11231, United States",11231,New York,50.0,50.0,USD,Barbecue,-74.016067,40.6748778,-3591,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hometown-bar-b-que,https://www.hometownbarbque.com/,Bib Gourmand,50.0,NY,New York,Northeast,Barbecue
High Street on Hudson,"637 Hudson St., New York, 10014, United States",10014,New York,50.0,50.0,USD,American,-74.005615,40.738815,-2415,https://guide.michelin.com/en/new-york-state/new-york/restaurant/high-street-on-hudson,https://www.highstreetonhudson.com/,Bib Gourmand,50.0,NY,New York,Northeast,American
Hao Noodle and Tea,"401 Sixth Ave., New York, 10014, United States",10014,New York,50.0,50.0,USD,"Chinese, Contemporary",-73.9998044,40.7334027,-8321,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hao-noodle-and-tea,https://www.haonoodle.com/,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
hanon,"436 Union Ave., New York, 11211, United States",11211,New York,28.0,32.0,USD,"Japanese, Udon",-73.9514857,40.7135028,-885,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hanon,,Bib Gourmand,30.0,NY,New York,Northeast,Japanese
HanGawi,"12 E. 32nd St., New York, 10016, United States",10016,New York,26.0,69.0,USD,"Korean, Vegetarian",-73.98482,40.74666,922,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hangawi,http://www.hangawirestaurant.com/,Bib Gourmand,47.5,NY,New York,Northeast,Korean
Hahm Ji Bach,"40-11 149th Pl., New York, 11355, United States",11355,New York,50.0,50.0,USD,Korean,-73.8149154,40.7630855,-8031,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hahm-ji-bach,,Bib Gourmand,50.0,NY,New York,Northeast,Korean
Haenyeo,"239 Fifth Ave., New York, 11215, United States",11215,New York,50.0,50.0,USD,"Korean, Korean Contemporary",-73.9814087,40.6751466,-785,https://guide.michelin.com/en/new-york-state/new-york/restaurant/haenyeo,https://www.haenyeobk.com/,Bib Gourmand,50.0,NY,New York,Northeast,Korean
Gregory’s 26 Corner Taverna,"26-02 23rd Ave., New York, 11105, United States",11105,New York,50.0,50.0,USD,Greek,-73.915939,40.7764686,-4570,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gregory-s-26-corner-taverna,,Bib Gourmand,50.0,NY,New York,Northeast,Greek
Gordo's Cantina,"140 St. Nicholas Ave., New York, 11237, United States",11237,New York,45.0,45.0,USD,Mexican,-73.9175292,40.7049991,-8238,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gordo-s-cantina,https://gordoscantina.com/,Bib Gourmand,45.0,NY,New York,Northeast,Mexican
Glasserie,"95 Commercial St., New York, 11222, United States",11222,New York,50.0,50.0,USD,"Middle Eastern, Vegetarian",-73.95604,40.737694,689,https://guide.michelin.com/en/new-york-state/new-york/restaurant/glasserie,https://www.glasserienyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Middle Eastern
Georgian Cuisine,"8309 Third Ave., New York, 11209, United States",11209,New York,25.0,25.0,USD,Central Asian,-74.0301038,40.6254443,-3978,https://guide.michelin.com/en/new-york-state/new-york/restaurant/georgian-cuisine,https://www.georgiandreamrestaurant.com/,Bib Gourmand,25.0,NY,New York,Northeast,Central Asian
Gentle Perch,"112 Graham Ave., New York, 11206, United States",11206,New York,30.0,50.0,USD,"Korean, American",-73.9427722,40.7051654,1590,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gentle-perch,https://www.gentleperch.com/,Bib Gourmand,40.0,NY,New York,Northeast,Korean
Forsythia,"9 Stanton St., New York, 10002, United States",10002,New York,60.0,60.0,USD,Italian,-73.9924978,40.7225817,-4210,https://guide.michelin.com/en/new-york-state/new-york/restaurant/forsythia,https://www.forsythianyc.com/,Bib Gourmand,60.0,NY,New York,Northeast,Italian
For All Things Good,"343 Franklin Ave., New York, 11238, United States",11238,New York,30.0,30.0,USD,Mexican,-73.9568935,40.6876752,-2429,https://guide.michelin.com/en/new-york-state/new-york/restaurant/for-all-things-good,https://www.forallthingsgoodbk.com/,Bib Gourmand,30.0,NY,New York,Northeast,Mexican
Enzo’s of Williamsbridge,"1998 Williamsbridge Rd., New York, 10451, United States",10451,New York,50.0,50.0,USD,"Italian, Italian-American",-73.8542303,40.8541844,-2519,https://guide.michelin.com/en/new-york-state/new-york/restaurant/enzo-s,https://www.enzosbronxrestaurant.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Enoteca Maria,"27 Hyatt St., New York, 10301, United States",10301,New York,50.0,50.0,USD,Italian,-74.077255,40.64187,-1506,https://guide.michelin.com/en/new-york-state/new-york/restaurant/enoteca-maria,https://www.enotecamaria.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
El Molcajete,"1506-1508 Westchester Ave., New York, 10472, United States",10472,New York,25.0,25.0,USD,"Mexican, Regional Cuisine",-73.8797398,40.8286092,-204,https://guide.michelin.com/en/new-york-state/new-york/restaurant/el-molcajete,,Bib Gourmand,25.0,NY,New York,Northeast,Mexican
East Harbor Seafood Palace,"714-726 65th St., New York, 11220, United States",11220,New York,50.0,50.0,USD,"Chinese, Dim Sum",-74.01442,40.63343,855,https://guide.michelin.com/en/new-york-state/new-york/restaurant/east-harbor-seafood-palace,,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
Dubrovnik,"721 Main St., New Rochelle, 10801, United States",10801,New Rochelle,20.0,50.0,USD,"Croatian, Seafood",-73.7890443,40.9035486,-2500,https://guide.michelin.com/en/new-york-state/new-rochelle/restaurant/dubrovnik1184228,https://www.dubrovnikny.com/,Bib Gourmand,35.0,NY,New York,Northeast,Croatian
Double Zero,"65 Second Ave., New York, 10003, United States",10003,New York,50.0,50.0,USD,Vegan,-73.98962,40.726025,-1173,https://guide.michelin.com/en/new-york-state/new-york/restaurant/double-zero,https://www.matthewkenneycuisine.com/,Bib Gourmand,50.0,NY,New York,Northeast,Vegan
Don Antonio by Starita,"309 W. 50th St., New York, 10019, United States",10019,New York,50.0,50.0,USD,Pizza,-73.9866896,40.762607,-116,https://guide.michelin.com/en/new-york-state/new-york/restaurant/don-antonio-by-starita,https://www.donantoniopizza.com/,Bib Gourmand,50.0,NY,New York,Northeast,Pizza
DOMODOMO,"138-140 W. Houston St., New York, 10012, United States",10012,New York,50.0,50.0,USD,"Japanese, Contemporary",-74.00166,40.727924,638,https://guide.michelin.com/en/new-york-state/new-york/restaurant/domodomo,https://www.domodomonyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Japanese
Dim Sum Go Go,"5 East Broadway, New York, 10038, United States",10038,New York,50.0,50.0,USD,"Chinese, Dim Sum",-73.9974181,40.7133818,-317,https://guide.michelin.com/en/new-york-state/new-york/restaurant/dim-sum-go-go,https://www.dimsumgogonyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
Cotenna,"21 Bedford St., New York, 10014, United States",10014,New York,50.0,50.0,USD,Italian,-74.00354,40.729053,610,https://guide.michelin.com/en/new-york-state/new-york/restaurant/cotenna,https://www.cotenna.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Convivium Osteria,"68 Fifth Ave., New York, 11217, United States",11217,New York,50.0,50.0,USD,"Italian, Sardinian",-73.977394,40.68102,-972,https://guide.michelin.com/en/new-york-state/new-york/restaurant/convivium-osteria,https://www.conviviumosteria.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Congee Village,"100 Allen St., New York, 10002, United States",10002,New York,25.0,50.0,USD,"Chinese, Cantonese",-73.9903234,40.7188148,-1547,https://guide.michelin.com/en/new-york-state/new-york/restaurant/congee-village,https://www.congeevillagerestaurants.com/,Bib Gourmand,37.5,NY,New York,Northeast,Chinese
Claudy's Kitchen,"5981 Broadway, New York, 10471, United States",10471,New York,40.0,40.0,USD,"Peruvian, Chicken Specialities",-73.8987909,40.8890987,-6544,https://guide.michelin.com/en/new-york-state/new-york/restaurant/claudy-s-kitchen,https://www.claudys.com/,Bib Gourmand,40.0,NY,New York,Northeast,Peruvian
Chuan Tian Xia,"5502 Seventh Ave., New York, 11220, United States",11220,New York,40.0,40.0,USD,"Chinese, Sichuan",-74.0090575,40.6396599,1506,https://guide.michelin.com/en/new-york-state/new-york/restaurant/chuan-tian-xia,https://chuantianxiany.com/,Bib Gourmand,40.0,NY,New York,Northeast,Chinese
Cho Dang Gol,"55 W. 35th St., New York, 10001, United States",10001,New York,18.0,50.0,USD,Korean,-73.98616,40.7502,-7705,https://guide.michelin.com/en/new-york-state/new-york/restaurant/cho-dang-gol,https://www.chodanggolnyc.com/,Bib Gourmand,34.0,NY,New York,Northeast,Korean
Chavela’s,"736 Franklin Ave., New York, 11238, United States",11238,New York,30.0,30.0,USD,Mexican,-73.9570421,40.6734308,-2004,https://guide.michelin.com/en/new-york-state/new-york/restaurant/chavela-s,https://www.chavelasnyc.com/,Bib Gourmand,30.0,NY,New York,Northeast,Mexican
Cardamom,"43-45 43rd St., New York, 11104, United States",11104,New York,50.0,50.0,USD,Indian,-73.9212189,40.7442458,-8706,https://guide.michelin.com/en/new-york-state/new-york/restaurant/cardamom,http://www.cardamom.nyc,Bib Gourmand,50.0,NY,New York,Northeast,Indian
Caleta 111 Cevicheria,"111-27 Jamaica Ave., New York, 11418, United States",11418,New York,65.0,65.0,USD,Peruvian,-73.8365649,40.6974281,1208,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caleta-111-cevicheria,https://www.caleta111.com/,Bib Gourmand,65.0,NY,New York,Northeast,Peruvian
Café Alaia,"128 Garth Rd., Scarsdale, 10583, United States",10583,Scarsdale,50.0,50.0,USD,"Italian, Italian-American",-73.8099321,40.9868746,-1811,https://guide.michelin.com/en/new-york-state/scarsdale/restaurant/cafe-alaia,https://www.cafealaia.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Bunker,"99 Scott Ave., New York, 11237, United States",11237,New York,25.0,50.0,USD,Vietnamese,-73.9230454,40.7105197,-2950,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bunker,https://www.bunkernyc.com/,Bib Gourmand,37.5,NY,New York,Northeast,Vietnamese
Bolero,"177 Bedford Ave., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Vietnamese, Contemporary",-73.9574056,40.718041,-5471,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bolero,https://www.bolero.nyc/,Bib Gourmand,50.0,NY,New York,Northeast,Vietnamese
Bohemian Spirit,"321 E. 73rd St., New York, 10021, United States",10021,New York,50.0,50.0,USD,Czech,-73.9568423,40.7691365,-687,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bohemian-spirit,https://www.bohemianspiritrestaurant.com/,Bib Gourmand,50.0,NY,New York,Northeast,Czech
Bellwether,"47-25 Vernon Blvd., New York, 11101, United States",11101,New York,30.0,50.0,USD,Contemporary,-73.95333,40.74487,-1931,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bellwether,https://www.bellwethernyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Contemporary
Beatstro,"135 Alexander Ave., New York, 10454, United States",10454,New York,25.0,45.0,USD,"American, Southern",-73.9272147,40.8073248,-8167,https://guide.michelin.com/en/new-york-state/new-york/restaurant/beatstro,https://www.beatstro.com/,Bib Gourmand,35.0,NY,New York,Northeast,American
Bar Primi,"325 Bowery, New York, 10003, United States",10003,New York,50.0,50.0,USD,Italian,-73.99188,40.725666,-8108,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bar-primi,https://www.barprimi.com/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Atlas Kitchen,"258 W. 109th St., New York, 10025, United States",10025,New York,38.0,42.0,USD,"Chinese, Contemporary",-73.9667467,40.8033646,196,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atlas-kitchen,https://www.atlaskitchennyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Chinese
Atla,"372 Lafayette St., New York, 10012, United States",10012,New York,50.0,50.0,USD,"Mexican, Contemporary",-73.993827,40.727269,-2837,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atla,https://www.atlanyc.com/,Bib Gourmand,50.0,NY,New York,Northeast,Mexican
Angel,"7414 37th Rd., New York, 11372, United States",11372,New York,30.0,30.0,USD,Indian,-73.8909218,40.7472628,402,https://guide.michelin.com/en/new-york-state/new-york/restaurant/angel,,Bib Gourmand,30.0,NY,New York,Northeast,Indian
Ammazzacaffè,"702 Grand St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Italian, Contemporary",-73.9450002,40.7115772,-1196,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ammazzacaffe,https://www.ammazzacaffe.nyc/,Bib Gourmand,50.0,NY,New York,Northeast,Italian
Amelie,"566 Amsterdam Ave., New York, 10024, United States",10024,New York,50.0,50.0,USD,"French, Country cooking",-73.97444,40.7888,-5943,https://guide.michelin.com/en/new-york-state/new-york/restaurant/amelie,https://www.ameliewinebar.com/,Bib Gourmand,50.0,NY,New York,Northeast,French
Alley 41,"136-45 41st Ave., New York, 11355, United States",11355,New York,50.0,50.0,USD,"Chinese, Sichuan",-73.8276588,40.7591074,-2243,https://guide.michelin.com/en/new-york-state/new-york/restaurant/alley-41,https://www.alley41.com/,Bib Gourmand,50.0,NY,New York,Northeast,Chinese
21 Greenpoint,"21 Greenpoint Ave., New York, 11222, United States",11222,New York,40.0,50.0,USD,"American, American Contemporary",-73.9600855,40.7297518,-7498,https://guide.michelin.com/en/new-york-state/new-york/restaurant/21-greenpoint,https://www.21greenpoint.com/,Bib Gourmand,45.0,NY,New York,Northeast,American
San Soo Gab San,"5247 N. Western Ave., Chicago, 60625, United States",60625,Chicago,48.0,48.0,USD,"Korean, Barbecue",-87.6891654,41.9771388,-150,https://guide.michelin.com/en/illinois/chicago/restaurant/san-soo-gab-san,https://www.ssgsbbq.com/,Bib Gourmand,48.0,IL,Illinois,Midwest,Korean
Virtue,"1462 E. 53rd St., Chicago, 60615, United States",60615,Chicago,50.0,50.0,USD,"Southern, Regional Cuisine",-87.589292,41.7996257,-8005,https://guide.michelin.com/en/illinois/chicago/restaurant/virtue,https://www.virtuerestaurant.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Southern
The Purple Pig,"444 N. Michigan Ave., Chicago, 60611, United States",60611,Chicago,50.0,50.0,USD,Mediterranean Cuisine,-87.6243468,41.8911348,-896,https://guide.michelin.com/en/illinois/chicago/restaurant/the-purple-pig,https://www.thepurplepigchicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mediterranean Cuisine
La Josie,"740 W. Randolph St., Chicago, 60661, United States",60661,Chicago,45.0,47.0,USD,"Mexican, Contemporary",-87.647322,41.884617,-2517,https://guide.michelin.com/en/illinois/chicago/restaurant/la-josie,https://www.lajosie.com/,Bib Gourmand,46.0,IL,Illinois,Midwest,Mexican
Chef’s Special Cocktail Bar,"2165 N. Western Ave., Chicago, 60647, United States",60647,Chicago,38.0,38.0,USD,"American, Chinese",-87.6872963,41.9217923,-4036,https://guide.michelin.com/en/illinois/chicago/restaurant/chef%E2%80%99s-special-cocktail-bar,https://www.chefsspecialbar.com/,Bib Gourmand,38.0,IL,Illinois,Midwest,American
Daisies,"2523 N. Milwaukee Ave., Chicago, 60647, United States",60647,Chicago,25.0,60.0,USD,Italian,-87.7042155,41.9272907,-559,https://guide.michelin.com/en/illinois/chicago/restaurant/daisies,https://www.daisieschicago.com/,Bib Gourmand,42.5,IL,Illinois,Midwest,Italian
Daguan Noodle,"2230 S. Wentworth Ave., Chicago, 60616, United States",60616,Chicago,30.0,30.0,USD,"Chinese, Noodles",-87.63203,41.85196,-2375,https://guide.michelin.com/en/illinois/chicago/restaurant/daguan-noodle,https://www.daguannoodle.com/,Bib Gourmand,30.0,IL,Illinois,Midwest,Chinese
Nella Pizza e Pasta,"1125 E. 55th St., Chicago, 60615, United States",60615,Chicago,44.0,44.0,USD,"Italian, Pizza",-87.5982341,41.7950081,527,https://guide.michelin.com/en/illinois/chicago/restaurant/nella-pizza-e-pasta,https://www.nellachicago.com/,Bib Gourmand,44.0,IL,Illinois,Midwest,Italian
Soulé,"1931 W. Chicago Ave., Chicago, 60622, United States",60622,Chicago,50.0,50.0,USD,"Southern, Creole",-87.6759332,41.8959028,-3039,https://guide.michelin.com/en/illinois/chicago/restaurant/soule,https://www.soulechicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Southern
Mango Pickle,"5842 N. Broadway, Chicago, 60660, United States",60660,Chicago,40.0,55.0,USD,"Indian, Contemporary",-87.6604097,41.9878477,-4726,https://guide.michelin.com/en/illinois/chicago/restaurant/mango-pickle,https://www.mangopicklechicago.com/,Bib Gourmand,47.5,IL,Illinois,Midwest,Indian
Giant,"3209 W. Armitage Ave., Chicago, 60647, United States",60647,Chicago,40.0,40.0,USD,American,-87.70744,41.917324,524,https://guide.michelin.com/en/illinois/chicago/restaurant/giant,https://www.giantrestaurant.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,American
Avlí Taverna,"1335 W. Wrightwood Ave., Chicago, 60614, United States",60614,Chicago,22.0,50.0,USD,"Greek, Regional Cuisine",-87.6623106,41.9287989,-4661,https://guide.michelin.com/en/illinois/chicago/restaurant/avli-taverna,https://www.avli.us/,Bib Gourmand,36.0,IL,Illinois,Midwest,Greek
Kasama,"1001 N. Winchester Ave., Chicago, 60622, United States",60622,Chicago,215.0,215.0,USD,"Filipino, Contemporary",-87.6758818,41.8995437,-2714,https://guide.michelin.com/en/illinois/chicago/restaurant/kasama,https://www.kasamachicago.com/,Bib Gourmand,215.0,IL,Illinois,Midwest,Filipino
Pleasant House Pub,"2119 S. Halstead Ave., Chicago, 60608, United States",60608,Chicago,40.0,40.0,USD,"Gastropub, English",-87.6464616,41.8535715,-6187,https://guide.michelin.com/en/illinois/chicago/restaurant/pleasant-house-pub,https://www.pleasanthousepub.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,Gastropub
Ceres’ Table,"3124 N. Broadway, Chicago, 60657, United States",60657,Chicago,50.0,50.0,USD,Italian,-87.644407,41.938784,-3169,https://guide.michelin.com/en/illinois/chicago/restaurant/ceres-table,https://www.cerestable.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Italian
Lula Cafe,"2537 N. Kedzie Ave., Chicago, 60647, United States",60647,Chicago,20.0,50.0,USD,American,-87.7067933,41.9278163,-8270,https://guide.michelin.com/en/illinois/chicago/restaurant/lula-cafe,http://www.lulacafe.com/,Bib Gourmand,35.0,IL,Illinois,Midwest,American
Kai Zan,"2557 W. Chicago Ave., Chicago, 60622, United States",60622,Chicago,50.0,69.0,USD,"Japanese, Izakaya",-87.6916691,41.8956472,-4281,https://guide.michelin.com/en/illinois/chicago/restaurant/kai-zan,https://www.eatatkaizan.com/,Bib Gourmand,59.5,IL,Illinois,Midwest,Japanese
Ina Mae,"1415 N. Wood St., Chicago, 60622, United States",60622,Chicago,30.0,50.0,USD,"Southern, Creole",-87.6724047,41.9076108,-6907,https://guide.michelin.com/en/illinois/chicago/restaurant/ina-mae-tavern,https://www.inamaetavern.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,Southern
Proxi,"565 W. Randolph St., Chicago, 60661, United States",60661,Chicago,50.0,65.0,USD,"International, Asian",-87.6426342,41.8843969,-1104,https://guide.michelin.com/en/illinois/chicago/restaurant/proxi,https://www.proxichicago.com/,Bib Gourmand,57.5,IL,Illinois,Midwest,International
HaiSous,"1800 S. Carpenter Ave., Chicago, 60608, United States",60608,Chicago,50.0,50.0,USD,Vietnamese,-87.6531795,41.8579542,-693,https://guide.michelin.com/en/illinois/chicago/restaurant/haisous,https://www.haisous.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Vietnamese
Smoque BBQ,"3800 N. Pulaski Rd., Chicago, 60641, United States",60641,Chicago,25.0,25.0,USD,Barbecue,-87.72764,41.95016,-6199,https://guide.michelin.com/en/illinois/chicago/restaurant/smoque-bbq,https://www.smoquebbq.com/,Bib Gourmand,25.0,IL,Illinois,Midwest,Barbecue
Ciccio Mio,"226 W. Kinzie St., Chicago, 60654, United States",60654,Chicago,75.0,75.0,USD,"Italian, American",-87.6353304,41.8892692,-2800,https://guide.michelin.com/en/illinois/chicago/restaurant/ciccio-mio,http://cicciomio.com,Bib Gourmand,75.0,IL,Illinois,Midwest,Italian
Lonesome Rose,"2101 N. California Ave., Chicago, 60647, United States",60647,Chicago,25.0,30.0,USD,Mexican,-87.69718,41.9196,-2411,https://guide.michelin.com/en/illinois/chicago/restaurant/lonesome-rose,https://www.lonesomerose.com/,Bib Gourmand,27.5,IL,Illinois,Midwest,Mexican
Frontera Grill,"445 N. Clark St., Chicago, 60654, United States",60654,Chicago,50.0,50.0,USD,Mexican,-87.630914,41.890567,-783,https://guide.michelin.com/en/illinois/chicago/restaurant/frontera-grill,https://www.rickbayless.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mexican
