,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
236,The Clocktower,"5 Madison Ave., New York, 10010, United States",10010,New York,65.0,100.0,USD,"Contemporary, English",-73.9875324,40.7413666,-3501,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-clocktower,https://www.theclocktowernyc.com/,1 MICHELIN Star,82.5,NY,New York,Northeast,Contemporary
241,Next,"953 W. Fulton Market, Chicago, 60607, United States",60607,Chicago,175.0,255.0,USD,"Contemporary, Innovative",-87.6518812,41.8866924,https://www.nextrestaurant.com/,https://guide.michelin.com/en/illinois/chicago/restaurant/next,https://www.nextrestaurant.com/,1 MICHELIN Star,215.0,IL,Illinois,Midwest,Contemporary
243,Boka,"1729 N. Halsted St., Chicago, 60614, United States",60614,Chicago,95.0,165.0,USD,"Contemporary, American",-87.6482441,41.9135974,-5095,https://guide.michelin.com/en/illinois/chicago/restaurant/boka,https://www.bokachicago.com/,1 MICHELIN Star,130.0,IL,Illinois,Midwest,Contemporary
246,Elizabeth,"4835 N. Western, Unit D, Chicago, 60625, United States",60625,Chicago,150.0,150.0,USD,"Contemporary, American",-87.688736,41.969555,441,https://guide.michelin.com/en/illinois/chicago/restaurant/elizabeth,https://www.elizabeth-restaurant.com/,1 MICHELIN Star,150.0,IL,Illinois,Midwest,Contemporary
247,Goosefoot,"2656 W. Lawrence Ave., Chicago, 60625, United States",60625,Chicago,165.0,165.0,USD,"Contemporary, French Contemporary",-87.6959706,41.9687073,-6716,https://guide.michelin.com/en/illinois/chicago/restaurant/goosefoot,https://www.goosefoot.net/,1 MICHELIN Star,165.0,IL,Illinois,Midwest,Contemporary
248,Elske,"1350 W. Randolph Ave., Chicago, 60607, United States",60607,Chicago,90.0,115.0,USD,"Contemporary, American Contemporary",-87.6608602,41.8843534,-735,https://guide.michelin.com/en/illinois/chicago/restaurant/elske,https://www.elskerestaurant.com/,1 MICHELIN Star,102.5,IL,Illinois,Midwest,Contemporary
252,EL Ideas,"2419 W. 14th St., Chicago, 60618, United States",60618,Chicago,150.0,150.0,USD,"Contemporary, Creative",-87.68686,41.863,-7058,https://guide.michelin.com/en/illinois/chicago/restaurant/el-ideas,https://www.elideas.com/,1 MICHELIN Star,150.0,IL,Illinois,Midwest,Contemporary
254,North Pond,"2610 N. Cannon Dr., Chicago, 60614, United States",60614,Chicago,76.0,95.0,USD,"Contemporary, American",-87.6362118,41.9301645,-4549,https://guide.michelin.com/en/illinois/chicago/restaurant/north-pond,http://www.northpondrestaurant.com/,1 MICHELIN Star,85.5,IL,Illinois,Midwest,Contemporary
255,Temporis,"933 N. Ashland Ave., Chicago, 60622, United States",60622,Chicago,175.0,175.0,USD,"Contemporary, Modern Cuisine",-87.66725,41.898907,-3885,https://guide.michelin.com/en/illinois/chicago/restaurant/temporis,https://www.temporischicago.com/,1 MICHELIN Star,175.0,IL,Illinois,Midwest,Contemporary
256,Métier,"1015 7th St. NW, Washington, 20001, United States",20001,Washington,200.0,255.0,USD,"Contemporary, Modern French",-77.0218,38.903503,-7035,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/metier,https://www.metierdc.com/,1 MICHELIN Star,227.5,DC,District of Columbia,South,Contemporary
260,Tail Up Goat,"1827 Adams Mill Rd. NW, Washington, 20009, United States",20009,Washington,50.0,50.0,USD,Contemporary,-77.0428198,38.9232785,-9384,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/tail-up-goat,https://www.tailupgoat.com/,1 MICHELIN Star,50.0,DC,District of Columbia,South,Contemporary
262,Little Pearl,"921 Pennsylvania Ave. SE, Washington, 20003, United States",20003,Washington,85.0,85.0,USD,Contemporary,-76.9936368,38.8833557,-1284,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/little-pearl,https://www.littlepearldc.com/,1 MICHELIN Star,85.0,DC,District of Columbia,South,Contemporary
267,Rooster & Owl,"2436 14th St. NW, Washington, 20009, United States",20009,Washington,65.0,65.0,USD,"Contemporary, Fusion",-77.0321599,38.9214669,-3587,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/rooster-owl,https://www.roosterowl.com/,1 MICHELIN Star,65.0,DC,District of Columbia,South,Contemporary
271,Rose’s Luxury,"717 8th St. SE, Washington, 20003, United States",20003,Washington,75.0,85.0,USD,Contemporary,-76.9950588,38.8806478,-8267,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/rose-s-luxury,https://www.rosesluxury.com/,1 MICHELIN Star,80.0,DC,District of Columbia,South,Contemporary
273,Gravitas,"1401 Okie St. NE, Washington, 20002, United States",20002,Washington,80.0,150.0,USD,"Contemporary, American",-76.9845997,38.9146396,-7503,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/gravitas,https://www.gravitasdc.com/,1 MICHELIN Star,115.0,DC,District of Columbia,South,Contemporary
274,Kinship,"1015 7th St. NW, Washington, 20001, United States",20001,Washington,145.0,145.0,USD,"Contemporary, French Contemporary",-77.0218,38.903282,-7235,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/kinship,https://www.kinshipdc.com/,1 MICHELIN Star,145.0,DC,District of Columbia,South,Contemporary
335,Mix Mix Kitchen & Bar,"300 N. Main St., Santa Ana, 92701, United States",92701,Santa Ana,44.0,44.0,USD,"Contemporary, International",-117.867645,33.747177,-4280,https://guide.michelin.com/en/california/us-santa-ana/restaurant/mix-mix-kitchen-bar,https://www.mixmixkitchenbar.com/,Bib Gourmand,44.0,CA,California,West,Contemporary
350,Campfire,"2725 State St., Carlsbad, 92008, United States",92008,Carlsbad,35.0,70.0,USD,Contemporary,-117.3508896,33.1621181,-3998,https://guide.michelin.com/en/california/carlsbad/restaurant/campfire,https://www.thisiscampfire.com/,Bib Gourmand,52.5,CA,California,West,Contemporary
355,Kettner Exchange,"2001 Kettner Blvd., San Diego, 92101, United States",92101,San Diego,50.0,50.0,USD,"Contemporary, American Contemporary",-117.1697261,32.7253114,-637,https://guide.michelin.com/en/california/us-san-diego/restaurant/kettner-exchange,https://www.kettnerexchange.com/,Bib Gourmand,50.0,CA,California,West,Contemporary
393,Top Hatters Kitchen,"855 Macarthur Blvd., San Leandro, 94577, United States",94577,San Leandro,60.0,75.0,USD,"Contemporary, American Contemporary",-122.1417697,37.7373393,-9044,https://guide.michelin.com/en/california/san-leandro/restaurant/top-hatters-kitchen,http://tophatterskitchen.com,Bib Gourmand,67.5,CA,California,West,Contemporary
402,Animal,"435 N. Fairfax Ave., Los Angeles, 90036, United States",90036,Los Angeles,30.0,75.0,USD,"Contemporary, American",-118.3616297,34.0793889,-8684,https://guide.michelin.com/en/california/us-los-angeles/restaurant/animal,https://www.animalrestaurant.com/,Bib Gourmand,52.5,CA,California,West,Contemporary
439,Trestle,"531 Jackson St., San Francisco, 94133, United States",94133,San Francisco,38.0,48.0,USD,"Contemporary, Californian",-122.40457,37.796303,-279,https://guide.michelin.com/en/california/san-francisco/restaurant/trestle,https://www.trestlesf.com/,Bib Gourmand,43.0,CA,California,West,Contemporary
446,Canon,"1719 34th St., Sacramento, 95816, United States",95816,Sacramento,50.0,50.0,USD,Contemporary,-121.4650099,38.5639044,-986,https://guide.michelin.com/en/california/us-sacramento/restaurant/canon,https://www.canoneastsac.com/,Bib Gourmand,50.0,CA,California,West,Contemporary
515,Runner & Stone,"285 Third Ave., New York, 11215, United States",11215,New York,50.0,50.0,USD,Contemporary,-73.98619,40.677254,-2218,https://guide.michelin.com/en/new-york-state/new-york/restaurant/runner-stone,https://www.runnerandstone.com/,Bib Gourmand,50.0,NY,New York,Northeast,Contemporary
516,Runner & Stone,"285 Third Ave., New York, 11215, United States",11215,New York,50.0,50.0,USD,Contemporary,-73.98619,40.677254,-2218,https://guide.michelin.com/en/new-york-state/new-york/restaurant/runner-stone,https://www.runnerandstone.com/,Bib Gourmand,50.0,NY,New York,Northeast,Contemporary
517,Ruffian,"125 E. 7th St., New York, 10009, United States",10009,New York,40.0,40.0,USD,"Contemporary, Creative",-73.984228,40.7263854,-420,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ruffian,https://ruffiannyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Contemporary
518,Ruffian,"125 E. 7th St., New York, 10009, United States",10009,New York,40.0,40.0,USD,"Contemporary, Creative",-73.984228,40.7263854,-420,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ruffian,https://ruffiannyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Contemporary
529,Prune,"54 E. 1st St., New York, 10003, United States",10003,New York,50.0,50.0,USD,Contemporary,-73.98921,40.72381,-5686,https://guide.michelin.com/en/new-york-state/new-york/restaurant/prune,https://www.prunerestaurant.com/,Bib Gourmand,50.0,NY,New York,Northeast,Contemporary
530,Prune,"54 E. 1st St., New York, 10003, United States",10003,New York,50.0,50.0,USD,Contemporary,-73.98921,40.72381,-5686,https://guide.michelin.com/en/new-york-state/new-york/restaurant/prune,https://www.prunerestaurant.com/,Bib Gourmand,50.0,NY,New York,Northeast,Contemporary
541,Olmsted,"659 Vanderbilt Ave., New York, 11238, United States",11238,New York,100.0,100.0,USD,"Contemporary, American Contemporary",-73.968994,40.677097,-1444,https://guide.michelin.com/en/new-york-state/new-york/restaurant/olmsted,http://www.olmstednyc.com/,Bib Gourmand,100.0,NY,New York,Northeast,Contemporary
542,Olmsted,"659 Vanderbilt Ave., New York, 11238, United States",11238,New York,100.0,100.0,USD,"Contemporary, American Contemporary",-73.968994,40.677097,-1444,https://guide.michelin.com/en/new-york-state/new-york/restaurant/olmsted,http://www.olmstednyc.com/,Bib Gourmand,100.0,NY,New York,Northeast,Contemporary
586,Klein's,"97 Wythe Ave., New York, 11249, United States",11249,New York,44.0,44.0,USD,"Contemporary, Californian",-73.9587875,40.7208512,-5647,https://guide.michelin.com/en/new-york-state/new-york/restaurant/klein-s,https://www.thehoxton.com/,Bib Gourmand,44.0,NY,New York,Northeast,Contemporary
587,Klein's,"97 Wythe Ave., New York, 11249, United States",11249,New York,44.0,44.0,USD,"Contemporary, Californian",-73.9587875,40.7208512,-5647,https://guide.michelin.com/en/new-york-state/new-york/restaurant/klein-s,https://www.thehoxton.com/,Bib Gourmand,44.0,NY,New York,Northeast,Contemporary
673,Bellwether,"47-25 Vernon Blvd., New York, 11101, United States",11101,New York,30.0,50.0,USD,Contemporary,-73.95333,40.74487,-1931,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bellwether,https://www.bellwethernyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Contemporary
674,Bellwether,"47-25 Vernon Blvd., New York, 11101, United States",11101,New York,30.0,50.0,USD,Contemporary,-73.95333,40.74487,-1931,https://guide.michelin.com/en/new-york-state/new-york/restaurant/bellwether,https://www.bellwethernyc.com/,Bib Gourmand,40.0,NY,New York,Northeast,Contemporary
721,Girl & The Goat,"809 W. Randolph St., Chicago, 60607, United States",60607,Chicago,70.0,70.0,USD,"Contemporary, American",-87.64785,41.88418,-5442,https://guide.michelin.com/en/illinois/chicago/restaurant/girl-the-goat,https://www.girlandthegoat.com/,Bib Gourmand,70.0,IL,Illinois,Midwest,Contemporary
729,Untitled Supper Club,"111 W. Kinzie St., Chicago, 60654, United States",60654,Chicago,35.0,60.0,USD,Contemporary,-87.63153,41.8891737,-1079,https://guide.michelin.com/en/illinois/chicago/restaurant/untitled-supper-club,https://www.untitledchicago.com/,Bib Gourmand,47.5,IL,Illinois,Midwest,Contemporary
783,Residents Cafe & Bar,"1306 18th St. NW, Washington, 20036, United States",20036,Washington,40.0,45.0,USD,Contemporary,-77.0417544,38.907818,-8963,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/residents-cafe-bar,https://www.residentsdc.com/,Bib Gourmand,42.5,DC,District of Columbia,South,Contemporary
785,Ellē,"3221 Mt. Pleasant St. NW, Washington, 20010, United States",20010,Washington,13.0,85.0,USD,"Contemporary, Bakery",-77.03842,38.93187,510,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/elle,https://www.eatatelle.com/,Bib Gourmand,49.0,DC,District of Columbia,South,Contemporary
