,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
362,Mariscos Jalisco,"753 E. Holt Ave., Pomona, 91767, United States",91767,Pomona,25.0,25.0,USD,"Mexican, Regional Cuisine",-117.7354583,34.0628203,-5533,https://guide.michelin.com/en/california/pomona/restaurant/mariscos-jalisco,,Bib Gourmand,25.0,CA,California,West,Mexican
364,Tacos Oscar,"420 40th St., Oakland, 94609, United States",94609,Oakland,25.0,25.0,USD,"Mexican, Contemporary",-122.2602429,37.8286404,https://www.tacososcar.com/,https://guide.michelin.com/en/california/oakland/restaurant/tacos-oscar,https://www.tacososcar.com/,Bib Gourmand,25.0,CA,California,West,Mexican
370,Taquería El Paisa,"4610 International Blvd., Oakland, 94601, United States",94601,Oakland,15.0,20.0,USD,Mexican,-122.2112574,37.770894,-5498,https://guide.michelin.com/en/california/oakland/restaurant/taqueria-el-paisa,,Bib Gourmand,17.5,CA,California,West,Mexican
378,Corazon Cocina,"38 W. Victoria St., Santa Barbara, 93101, United States",93101,Santa Barbara,45.0,45.0,USD,"Mexican, Seafood",-119.7070638,34.4235974,678,https://guide.michelin.com/en/california/santa-barbara/restaurant/corazon-cocina,http://www.corazoncocinasb.com,Bib Gourmand,45.0,CA,California,West,Mexican
394,Mercado Los Angeles,"7910 W. 3rd St., Los Angeles, 90048, United States",90048,Los Angeles,50.0,60.0,USD,"Mexican, Regional Cuisine",-118.3620774,34.0714628,-568,https://guide.michelin.com/en/california/us-los-angeles/restaurant/mercado-los-angeles,https://www.mercadorestaurant.com/,Bib Gourmand,55.0,CA,California,West,Mexican
395,Mercado Los Angeles,"7910 W. 3rd St., Los Angeles, 90048, United States",90048,Los Angeles,50.0,60.0,USD,"Mexican, Regional Cuisine",-118.3620774,34.0714628,-568,https://guide.michelin.com/en/california/us-los-angeles/restaurant/mercado-los-angeles,https://www.mercadorestaurant.com/,Bib Gourmand,55.0,CA,California,West,Mexican
397,Holbox,"3655 S. Grand Ave., Los Angeles, 90007, United States",90007,Los Angeles,50.0,75.0,USD,"Mexican, Seafood",-118.27802,34.017384,-9745,https://guide.michelin.com/en/california/us-los-angeles/restaurant/holbox,https://www.holboxla.com/,Bib Gourmand,62.5,CA,California,West,Mexican
403,La Azteca,"4538 E. Cesar E Chavez Ave., Los Angeles, 90022, United States",90022,Los Angeles,20.0,20.0,USD,Mexican,-118.1683741,34.0404163,-4916,https://guide.michelin.com/en/california/us-los-angeles/restaurant/la-azteca,http://www.laaztecatortilleria.com,Bib Gourmand,20.0,CA,California,West,Mexican
404,La Azteca,"4538 E. Cesar E Chavez Ave., Los Angeles, 90022, United States",90022,Los Angeles,20.0,20.0,USD,Mexican,-118.1683741,34.0404163,-4916,https://guide.michelin.com/en/california/us-los-angeles/restaurant/la-azteca,http://www.laaztecatortilleria.com,Bib Gourmand,20.0,CA,California,West,Mexican
423,Bee Taqueria,"5754 W. Adams Blvd., Los Angeles, 90016, United States",90016,Los Angeles,40.0,50.0,USD,Mexican,-118.3689054,34.0323899,-8704,https://guide.michelin.com/en/california/us-los-angeles/restaurant/bee-taqueria,http://www.beetaqueria.com,Bib Gourmand,45.0,CA,California,West,Mexican
427,Nopalito,"306 Broderick St., San Francisco, 94117, United States",94117,San Francisco,50.0,50.0,USD,"Mexican, Californian",-122.4388555,37.7732695,675,https://guide.michelin.com/en/california/san-francisco/restaurant/nopalito,https://www.nopalitosf.com/,Bib Gourmand,50.0,CA,California,West,Mexican
433,Flores,"2030 Union St., San Francisco, 94123, United States",94123,San Francisco,50.0,50.0,USD,"Mexican, Regional Cuisine",-122.4326948,37.7975502,-2307,https://guide.michelin.com/en/california/san-francisco/restaurant/flores,https://www.floressf.com/,Bib Gourmand,50.0,CA,California,West,Mexican
453,Xixa,"241 S. 4th St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Mexican, Contemporary",-73.95857,40.710365,-7530,https://guide.michelin.com/en/new-york-state/new-york/restaurant/xixa,https://www.xixany.com/,Bib Gourmand,50.0,NY,New York,Northeast,Mexican
454,Xixa,"241 S. 4th St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Mexican, Contemporary",-73.95857,40.710365,-7530,https://guide.michelin.com/en/new-york-state/new-york/restaurant/xixa,https://www.xixany.com/,Bib Gourmand,50.0,NY,New York,Northeast,Mexican
539,Oso,"1618 Amsterdam Ave., New York, 10031, United States",10031,New York,49.0,57.0,USD,"Mexican, Regional Cuisine",-73.95009,40.8219,-2351,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oso,https://www.osoharlem.com/,Bib Gourmand,53.0,NY,New York,Northeast,Mexican
540,Oso,"1618 Amsterdam Ave., New York, 10031, United States",10031,New York,49.0,57.0,USD,"Mexican, Regional Cuisine",-73.95009,40.8219,-2351,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oso,https://www.osoharlem.com/,Bib Gourmand,53.0,NY,New York,Northeast,Mexican
